timestamp,prev_state,new_state,temp
2018-12-30T23:28:15.554Z,0,0,77.55799999999999
2018-12-30T23:28:20.664Z,0,0,77.54
2018-12-30T23:28:25.772Z,0,0,77.52199999999999
2018-12-30T23:28:30.882Z,0,0,77.504
2018-12-30T23:28:35.992Z,0,0,77.486
2018-12-30T23:28:41.102Z,0,0,77.486
2018-12-30T23:28:46.211Z,0,0,77.52199999999999
2018-12-30T23:28:51.322Z,0,0,77.55799999999999
2018-12-30T23:28:56.432Z,0,0,77.54
2018-12-30T23:29:01.540Z,0,0,77.54
2018-12-30T23:29:06.650Z,0,0,77.576
2018-12-30T23:29:11.760Z,0,0,77.648
2018-12-30T23:29:16.872Z,0,0,77.648
2018-12-30T23:29:21.978Z,0,0,77.594
2018-12-30T23:29:27.091Z,0,0,77.594
2018-12-30T23:29:32.200Z,0,0,77.594
2018-12-30T23:29:37.319Z,0,0,77.576
2018-12-30T23:29:42.437Z,0,0,77.594
2018-12-30T23:29:47.549Z,0,0,77.63
2018-12-30T23:29:52.657Z,0,0,77.612
2018-12-30T23:29:57.757Z,0,0,77.576
2018-12-30T23:30:02.868Z,0,0,77.576
2018-12-30T23:30:07.969Z,0,0,77.55799999999999
2018-12-30T23:30:13.076Z,0,0,77.55799999999999
2018-12-30T23:30:18.187Z,0,0,77.54
2018-12-30T23:30:23.299Z,0,0,77.54
2018-12-30T23:30:28.406Z,0,0,77.52199999999999
2018-12-30T23:30:33.516Z,0,0,77.504
2018-12-30T23:30:38.640Z,0,0,77.52199999999999
2018-12-30T23:30:43.753Z,0,0,77.52199999999999
2018-12-30T23:30:48.859Z,0,0,77.54
2018-12-30T23:30:53.979Z,0,0,77.576
2018-12-30T23:30:59.110Z,0,0,77.648
2018-12-30T23:31:04.216Z,0,0,77.594
2018-12-30T23:31:09.317Z,0,0,77.55799999999999
2018-12-30T23:31:14.420Z,0,0,77.576
2018-12-30T23:31:19.542Z,0,0,77.576
2018-12-30T23:31:24.654Z,0,0,77.576
2018-12-30T23:31:29.767Z,0,0,77.576
2018-12-30T23:31:34.876Z,0,0,77.612
2018-12-30T23:31:39.988Z,0,0,77.576
2018-12-30T23:31:45.098Z,0,0,77.55799999999999
2018-12-30T23:31:50.200Z,0,0,77.54
2018-12-30T23:31:55.312Z,0,0,77.52199999999999
2018-12-30T23:32:00.420Z,0,0,77.486
2018-12-30T23:32:05.531Z,0,0,77.504
2018-12-30T23:32:10.642Z,0,0,77.52199999999999
2018-12-30T23:32:15.753Z,0,0,77.504
2018-12-30T23:32:20.864Z,0,0,77.486
2018-12-30T23:32:25.975Z,0,0,77.468
2018-12-30T23:32:31.084Z,0,0,77.45
2018-12-30T23:32:36.195Z,0,0,77.414
2018-12-30T23:32:41.306Z,0,0,77.45
2018-12-30T23:32:46.418Z,0,0,77.486
2018-12-30T23:32:51.526Z,0,0,77.54
2018-12-30T23:32:56.637Z,0,0,77.54
2018-12-30T23:33:01.748Z,0,0,77.54
2018-12-30T23:33:06.868Z,0,0,77.52199999999999
2018-12-30T23:33:11.990Z,0,0,77.504
2018-12-30T23:33:17.100Z,0,0,77.45
2018-12-30T23:33:22.216Z,0,0,77.414
2018-12-30T23:33:27.320Z,0,0,77.432
2018-12-30T23:33:32.430Z,0,0,77.45
2018-12-30T23:33:37.541Z,0,0,77.486
2018-12-30T23:33:42.652Z,0,0,77.486
2018-12-30T23:33:47.763Z,0,0,77.486
2018-12-30T23:33:52.870Z,0,0,77.504
2018-12-30T23:33:57.990Z,0,0,77.486
2018-12-30T23:34:03.102Z,0,0,77.486
2018-12-30T23:34:08.213Z,0,0,77.54
2018-12-30T23:34:13.333Z,0,0,77.52199999999999
2018-12-30T23:34:18.444Z,0,0,77.52199999999999
2018-12-30T23:34:23.552Z,0,0,77.52199999999999
2018-12-30T23:34:28.672Z,0,0,77.54
2018-12-30T23:34:33.775Z,0,0,77.594
2018-12-30T23:34:38.885Z,0,0,77.648
2018-12-30T23:34:43.994Z,0,0,77.648
2018-12-30T23:34:49.127Z,0,0,77.63
2018-12-30T23:34:54.239Z,0,0,77.648
2018-12-30T23:34:59.340Z,0,0,77.684
2018-12-30T23:35:04.451Z,0,0,77.666
2018-12-30T23:35:09.566Z,0,0,77.684
2018-12-30T23:35:14.679Z,0,0,77.648
2018-12-30T23:35:19.790Z,0,0,77.666
2018-12-30T23:35:24.921Z,0,0,77.648
2018-12-30T23:35:30.059Z,0,0,77.63
2018-12-30T23:35:35.173Z,0,0,77.666
2018-12-30T23:35:40.279Z,0,0,77.684
2018-12-30T23:35:45.411Z,0,0,77.72
2018-12-30T23:35:50.593Z,0,0,77.702
2018-12-30T23:35:55.741Z,0,0,77.648
2018-12-30T23:36:00.850Z,0,0,77.63
2018-12-30T23:36:05.962Z,0,0,77.648
2018-12-30T23:36:11.072Z,0,0,77.648
2018-12-30T23:36:16.181Z,0,0,77.63
2018-12-30T23:36:21.291Z,0,0,77.648
2018-12-30T23:36:26.391Z,0,0,77.648
2018-12-30T23:36:31.503Z,0,0,77.63
2018-12-30T23:36:36.610Z,0,0,77.576
2018-12-30T23:36:41.725Z,0,0,77.576
2018-12-30T23:36:46.832Z,0,0,77.55799999999999
2018-12-30T23:36:51.941Z,0,0,77.52199999999999
2018-12-30T23:36:57.051Z,0,0,77.486
2018-12-30T23:37:02.162Z,0,0,77.468
2018-12-30T23:37:07.275Z,0,0,77.486
2018-12-30T23:37:12.381Z,0,0,77.52199999999999
2018-12-30T23:37:17.505Z,0,0,77.52199999999999
2018-12-30T23:37:22.603Z,0,0,77.504
2018-12-30T23:37:27.711Z,0,0,77.486
2018-12-30T23:37:32.835Z,0,0,77.52199999999999
2018-12-30T23:37:37.942Z,0,0,77.576
2018-12-30T23:37:43.051Z,0,0,77.648
2018-12-30T23:37:48.161Z,0,0,77.684
2018-12-30T23:37:53.270Z,0,0,77.72
2018-12-30T23:37:58.710Z,0,0,77.72
2018-12-30T23:38:03.910Z,0,0,77.72
2018-12-30T23:38:09.140Z,0,0,77.648
2018-12-30T23:38:14.360Z,0,0,77.576
2018-12-30T23:38:19.579Z,0,0,77.504
2018-12-30T23:38:24.800Z,0,0,77.45
2018-12-30T23:38:29.913Z,0,0,77.45
2018-12-30T23:38:35.020Z,0,0,77.486
2018-12-30T23:38:40.131Z,0,0,77.468
2018-12-30T23:38:45.232Z,0,0,77.45
2018-12-30T23:38:50.345Z,0,0,77.432
2018-12-30T23:38:55.453Z,0,0,77.414
2018-12-30T23:39:00.565Z,0,0,77.396
2018-12-30T23:39:05.675Z,0,0,77.36
2018-12-30T23:39:10.787Z,0,0,77.36
2018-12-30T23:39:15.896Z,0,0,77.36
2018-12-30T23:39:21.017Z,0,0,77.378
2018-12-30T23:39:26.117Z,0,0,77.396
2018-12-30T23:39:31.227Z,0,0,77.414
2018-12-30T23:39:36.338Z,0,0,77.414
2018-12-30T23:39:41.444Z,0,0,77.432
2018-12-30T23:39:46.549Z,0,0,77.45
2018-12-30T23:39:51.648Z,0,0,77.504
2018-12-30T23:39:56.758Z,0,0,77.54
2018-12-30T23:40:01.869Z,0,0,77.54
2018-12-30T23:40:06.969Z,0,0,77.504
2018-12-30T23:40:12.069Z,0,0,77.468
2018-12-30T23:40:17.188Z,0,0,77.45
2018-12-30T23:40:22.291Z,0,0,77.468
2018-12-30T23:40:27.400Z,0,0,77.52199999999999
2018-12-30T23:40:32.510Z,0,0,77.504
2018-12-30T23:40:37.615Z,0,0,77.486
2018-12-30T23:40:42.732Z,0,0,77.486
2018-12-30T23:40:47.853Z,0,0,77.432
2018-12-30T23:40:52.960Z,0,0,77.414
2018-12-30T23:40:58.111Z,0,0,77.486
2018-12-30T23:41:03.222Z,0,0,77.486
2018-12-30T23:41:08.332Z,0,0,77.468
2018-12-30T23:41:13.441Z,0,0,77.45
2018-12-30T23:41:18.551Z,0,0,77.486
2018-12-30T23:41:23.671Z,0,0,77.486
2018-12-30T23:41:28.783Z,0,0,77.54
2018-12-30T23:41:33.892Z,0,0,77.52199999999999
2018-12-30T23:41:39.003Z,0,0,77.52199999999999
2018-12-30T23:41:44.111Z,0,0,77.55799999999999
2018-12-30T23:41:49.221Z,0,0,77.612
2018-12-30T23:41:54.331Z,0,0,77.594
2018-12-30T23:41:59.442Z,0,0,77.576
2018-12-30T23:42:04.555Z,0,0,77.55799999999999
2018-12-30T23:42:09.704Z,0,0,77.576
2018-12-30T23:42:14.809Z,0,0,77.54
2018-12-30T23:42:19.929Z,0,0,77.54
2018-12-30T23:42:25.039Z,0,0,77.576
2018-12-30T23:42:30.154Z,0,0,77.594
2018-12-30T23:42:35.261Z,0,0,77.594
2018-12-30T23:42:40.362Z,0,0,77.576
2018-12-30T23:42:45.473Z,0,0,77.55799999999999
2018-12-30T23:42:50.583Z,0,0,77.55799999999999
2018-12-30T23:42:55.704Z,0,0,77.594
2018-12-30T23:43:00.823Z,0,0,77.576
2018-12-30T23:43:05.940Z,0,0,77.55799999999999
2018-12-30T23:43:11.061Z,0,0,77.594
2018-12-30T23:43:16.174Z,0,0,77.612
2018-12-30T23:43:21.283Z,0,0,77.648
2018-12-30T23:43:28.418Z,0,0,77.666
2018-12-30T23:43:33.531Z,0,0,77.684
2018-12-30T23:43:38.662Z,0,0,77.702
2018-12-30T23:43:43.779Z,0,0,77.72
2018-12-30T23:43:48.897Z,0,0,77.666
2018-12-30T23:43:54.003Z,0,0,77.684
2018-12-30T23:43:59.115Z,0,0,77.702
2018-12-30T23:44:04.230Z,0,0,77.684
2018-12-30T23:44:10.048Z,0,0,77.612
2018-12-30T23:44:17.372Z,0,0,77.648
2018-12-30T23:44:24.501Z,0,0,77.684
2018-12-30T23:44:29.636Z,0,0,77.738
2018-12-30T23:44:34.840Z,0,0,77.756
2018-12-30T23:44:40.062Z,0,0,77.738
2018-12-30T23:44:45.208Z,0,0,77.666
2018-12-30T23:44:50.319Z,0,0,77.594
2018-12-30T23:44:55.439Z,0,0,77.54
2018-12-30T23:45:00.553Z,0,0,77.468
2018-12-30T23:45:05.683Z,0,0,77.414
2018-12-30T23:45:11.069Z,0,0,77.378
2018-12-30T23:45:16.232Z,0,0,77.414
2018-12-30T23:45:21.384Z,0,0,77.432
2018-12-30T23:45:26.606Z,0,0,77.486
2018-12-30T23:45:31.723Z,0,0,77.486
2018-12-30T23:45:37.056Z,0,0,77.432
2018-12-30T23:45:42.592Z,0,0,77.414
2018-12-30T23:45:47.762Z,0,0,77.396
2018-12-30T23:45:52.978Z,0,0,77.36
2018-12-30T23:45:58.329Z,0,0,77.324
2018-12-30T23:46:03.780Z,0,0,77.324
2018-12-30T23:46:09.006Z,0,0,77.324
2018-12-30T23:46:14.234Z,0,0,77.30600000000001
2018-12-30T23:46:19.503Z,0,0,77.27
2018-12-30T23:46:24.789Z,0,0,77.252
2018-12-30T23:46:29.908Z,0,0,77.288
2018-12-30T23:46:35.146Z,0,0,77.288
2018-12-30T23:46:40.348Z,0,0,77.288
2018-12-30T23:46:45.529Z,0,0,77.342
2018-12-30T23:46:50.718Z,0,0,77.396
2018-12-30T23:46:56.049Z,0,0,77.414
2018-12-30T23:47:01.332Z,0,0,77.414
2018-12-30T23:47:06.782Z,0,0,77.396
2018-12-30T23:47:11.885Z,0,0,77.432
2018-12-30T23:47:17.004Z,0,0,77.414
2018-12-30T23:47:22.139Z,0,0,77.414
2018-12-30T23:47:30.826Z,0,0,77.378
2018-12-30T23:47:36.051Z,0,0,77.36
2018-12-30T23:47:41.237Z,0,0,77.342
2018-12-30T23:47:46.399Z,0,0,77.324
2018-12-30T23:47:51.606Z,0,0,77.342
2018-12-30T23:47:56.716Z,0,0,77.30600000000001
2018-12-30T23:48:01.831Z,0,0,77.27
2018-12-30T23:48:06.959Z,0,0,77.21600000000001
2018-12-30T23:48:12.106Z,0,0,77.18
2018-12-30T23:48:17.209Z,0,0,77.18
2018-12-30T23:48:22.319Z,0,0,77.162
2018-12-30T23:48:27.424Z,0,0,77.126
2018-12-30T23:48:32.529Z,0,0,77.18
2018-12-30T23:48:37.639Z,0,0,77.162
2018-12-30T23:48:42.750Z,0,0,77.19800000000001
2018-12-30T23:48:47.860Z,0,0,77.234
2018-12-30T23:48:52.972Z,0,0,77.27
2018-12-30T23:48:58.102Z,0,0,77.27
2018-12-30T23:49:03.210Z,0,0,77.288
2018-12-30T23:49:08.321Z,0,0,77.30600000000001
2018-12-30T23:49:13.454Z,0,0,77.288
2018-12-30T23:49:18.561Z,0,0,77.27
2018-12-30T23:49:23.672Z,0,0,77.21600000000001
2018-12-30T23:49:28.782Z,0,0,77.18
2018-12-30T23:49:33.892Z,0,0,77.126
2018-12-30T23:49:39.002Z,0,0,77.09
2018-12-30T23:49:44.101Z,0,0,77.072
2018-12-30T23:49:49.215Z,0,0,77.018
2018-12-30T23:49:54.327Z,0,0,77
2018-12-30T23:49:59.432Z,0,0,77.036
2018-12-30T23:50:04.542Z,0,0,77.018
2018-12-30T23:50:09.650Z,0,0,77.072
2018-12-30T23:50:14.768Z,0,0,77.162
2018-12-30T23:50:19.878Z,0,0,77.162
2018-12-30T23:50:24.989Z,0,0,77.19800000000001
2018-12-30T23:50:30.131Z,0,0,77.21600000000001
2018-12-30T23:50:35.248Z,0,0,77.21600000000001
2018-12-30T23:50:40.365Z,0,0,77.19800000000001
2018-12-30T23:50:45.466Z,0,0,77.19800000000001
2018-12-30T23:50:50.578Z,0,0,77.18
2018-12-30T23:50:55.699Z,0,0,77.21600000000001
2018-12-30T23:51:00.806Z,0,0,77.252
2018-12-30T23:51:06.094Z,0,0,77.27
2018-12-30T23:51:11.411Z,0,0,77.288
2018-12-30T23:51:16.612Z,0,0,77.288
2018-12-30T23:51:22.033Z,0,0,77.234
2018-12-30T23:51:27.164Z,0,0,77.27
2018-12-30T23:51:32.297Z,0,0,77.30600000000001
2018-12-30T23:51:37.417Z,0,0,77.288
2018-12-30T23:51:42.536Z,0,0,77.288
2018-12-30T23:51:47.650Z,0,0,77.27
2018-12-30T23:51:52.770Z,0,0,77.288
2018-12-30T23:51:57.874Z,0,0,77.30600000000001
2018-12-30T23:52:02.986Z,0,0,77.324
2018-12-30T23:52:08.134Z,0,0,77.30600000000001
2018-12-30T23:52:13.271Z,0,0,77.30600000000001
2018-12-30T23:52:18.380Z,0,0,77.288
2018-12-30T23:52:23.515Z,0,0,77.288
2018-12-30T23:52:28.629Z,0,0,77.252
2018-12-30T23:52:33.762Z,0,0,77.27
2018-12-30T23:52:38.878Z,0,0,77.27
2018-12-30T23:52:44.011Z,0,0,77.288
2018-12-30T23:52:49.129Z,0,0,77.234
2018-12-30T23:52:54.246Z,0,0,77.162
2018-12-30T23:52:59.367Z,0,0,77.162
2018-12-30T23:53:04.497Z,0,0,77.19800000000001
2018-12-30T23:53:09.598Z,0,0,77.234
2018-12-30T23:53:14.717Z,0,0,77.19800000000001
2018-12-30T23:53:19.866Z,0,0,77.252
2018-12-30T23:53:24.983Z,0,0,77.27
2018-12-30T23:53:30.101Z,0,0,77.27
2018-12-30T23:53:35.220Z,0,0,77.27
2018-12-30T23:53:40.355Z,0,0,77.27
2018-12-30T23:53:45.523Z,0,0,77.27
2018-12-30T23:53:50.674Z,0,0,77.252
2018-12-30T23:53:55.784Z,0,0,77.27
2018-12-30T23:54:00.893Z,0,0,77.234
2018-12-30T23:54:05.997Z,0,0,77.252
2018-12-30T23:54:11.106Z,0,0,77.288
2018-12-30T23:54:16.218Z,0,0,77.30600000000001
2018-12-30T23:54:21.327Z,0,0,77.342
2018-12-30T23:54:26.427Z,0,0,77.342
2018-12-30T23:54:31.527Z,0,0,77.36
2018-12-30T23:54:36.627Z,0,0,77.36
2018-12-30T23:54:41.746Z,0,0,77.36
2018-12-30T23:54:46.846Z,0,0,77.378
2018-12-30T23:54:51.945Z,0,0,77.36
2018-12-30T23:54:57.043Z,0,0,77.378
2018-12-30T23:55:02.153Z,0,0,77.432
2018-12-30T23:55:07.263Z,0,0,77.414
2018-12-30T23:55:12.374Z,0,0,77.432
2018-12-30T23:55:17.482Z,0,0,77.45
2018-12-30T23:55:22.603Z,0,0,77.432
2018-12-30T23:55:27.710Z,0,0,77.45
2018-12-30T23:55:32.821Z,0,0,77.45
2018-12-30T23:55:37.933Z,0,0,77.36
2018-12-30T23:55:43.039Z,0,0,77.36
2018-12-30T23:55:48.139Z,0,0,77.378
2018-12-30T23:55:53.249Z,0,0,77.396
2018-12-30T23:55:58.357Z,0,0,77.414
2018-12-30T23:56:03.462Z,0,0,77.414
2018-12-30T23:56:08.589Z,0,0,77.414
2018-12-30T23:56:13.689Z,0,0,77.396
2018-12-30T23:56:18.788Z,0,0,77.396
2018-12-30T23:56:23.887Z,0,0,77.396
2018-12-30T23:56:28.987Z,0,0,77.414
2018-12-30T23:56:34.096Z,0,0,77.414
2018-12-30T23:56:39.196Z,0,0,77.36
2018-12-30T23:56:44.314Z,0,0,77.324
2018-12-30T23:56:49.427Z,0,0,77.30600000000001
2018-12-30T23:56:54.547Z,0,0,77.324
2018-12-30T23:56:59.654Z,0,0,77.342
2018-12-30T23:57:04.772Z,0,0,77.36
2018-12-30T23:57:09.888Z,0,0,77.36
2018-12-30T23:57:14.996Z,0,0,77.36
2018-12-30T23:57:20.107Z,0,0,77.30600000000001
2018-12-30T23:57:25.212Z,0,0,77.288
2018-12-30T23:57:30.720Z,0,0,77.30600000000001
2018-12-30T23:57:35.890Z,0,0,77.288
2018-12-30T23:57:41.071Z,0,0,77.234
2018-12-30T23:57:46.186Z,0,0,77.234
2018-12-30T23:57:51.305Z,0,0,77.27
2018-12-30T23:57:56.409Z,0,0,77.288
2018-12-30T23:58:01.544Z,0,0,77.27
2018-12-30T23:58:06.675Z,0,0,77.21600000000001
2018-12-30T23:58:11.808Z,0,0,77.162
2018-12-30T23:58:17.011Z,0,0,77.09
2018-12-30T23:58:22.230Z,0,0,77.072
2018-12-30T23:58:27.341Z,0,0,77.036
2018-12-30T23:58:32.441Z,0,0,77.018
2018-12-30T23:58:37.544Z,0,0,77.018
2018-12-30T23:58:42.647Z,0,0,77.054
2018-12-30T23:58:47.769Z,0,0,77.108
2018-12-30T23:58:52.900Z,0,0,77.126
2018-12-30T23:58:58.022Z,0,0,77.09
2018-12-30T23:59:03.150Z,0,0,77.036
2018-12-30T23:59:08.267Z,0,0,77.09
2018-12-30T23:59:13.451Z,0,0,77.108
2018-12-30T23:59:18.637Z,0,0,77.054
2018-12-30T23:59:23.757Z,0,0,77.018
2018-12-30T23:59:28.892Z,0,0,76.964
2018-12-30T23:59:34.024Z,0,0,76.91
2018-12-30T23:59:39.142Z,0,0,76.874
2018-12-30T23:59:44.276Z,0,0,76.874
2018-12-30T23:59:49.477Z,0,0,76.91
2018-12-30T23:59:54.706Z,0,0,76.964
2018-12-30T23:59:59.826Z,0,0,77.018
2018-12-31T00:00:04.940Z,0,0,77.036
2018-12-31T00:00:10.070Z,0,0,77.036
2018-12-31T00:00:15.190Z,0,0,77.018
2018-12-31T00:00:20.320Z,0,0,77.036
2018-12-31T00:00:25.440Z,0,0,77.09
2018-12-31T00:00:30.551Z,0,0,77.108
2018-12-31T00:00:35.687Z,0,0,77.018
2018-12-31T00:00:40.810Z,0,0,76.928
2018-12-31T00:00:45.920Z,0,0,76.85600000000001
2018-12-31T00:00:51.056Z,0,0,76.85600000000001
2018-12-31T00:00:56.209Z,0,0,76.874
2018-12-31T00:01:01.390Z,0,0,76.874
2018-12-31T00:01:06.580Z,0,0,76.892
2018-12-31T00:01:11.709Z,0,0,76.85600000000001
2018-12-31T00:01:16.826Z,0,0,76.85600000000001
2018-12-31T00:01:21.978Z,0,0,76.85600000000001
2018-12-31T00:01:27.121Z,0,0,76.85600000000001
2018-12-31T00:01:32.250Z,0,0,76.85600000000001
2018-12-31T00:01:37.380Z,0,0,76.82
2018-12-31T00:01:42.500Z,0,0,76.82
2018-12-31T00:01:47.760Z,0,0,76.82
2018-12-31T00:01:52.884Z,0,0,76.80199999999999
2018-12-31T00:01:58.040Z,0,0,76.78399999999999
2018-12-31T00:02:03.161Z,0,0,76.766
2018-12-31T00:02:08.291Z,0,0,76.766
2018-12-31T00:02:13.420Z,0,0,76.766
2018-12-31T00:02:18.540Z,0,0,76.78399999999999
2018-12-31T00:02:23.681Z,0,0,76.78399999999999
2018-12-31T00:02:28.801Z,0,0,76.766
2018-12-31T00:02:33.940Z,0,0,76.766
2018-12-31T00:02:39.090Z,0,0,76.78399999999999
2018-12-31T00:02:44.220Z,0,0,76.78399999999999
2018-12-31T00:02:49.330Z,0,0,76.80199999999999
2018-12-31T00:02:54.453Z,0,0,76.82
2018-12-31T00:02:59.591Z,0,0,76.82
2018-12-31T00:03:04.704Z,0,0,76.838
2018-12-31T00:03:09.875Z,0,0,76.838
2018-12-31T00:03:14.992Z,0,0,76.80199999999999
2018-12-31T00:03:20.120Z,0,0,76.78399999999999
2018-12-31T00:03:25.370Z,0,0,76.80199999999999
2018-12-31T00:03:30.560Z,0,0,76.78399999999999
2018-12-31T00:03:35.681Z,0,0,76.73
2018-12-31T00:03:40.810Z,0,0,76.69399999999999
2018-12-31T00:03:45.930Z,0,0,76.712
2018-12-31T00:03:51.190Z,0,0,76.712
2018-12-31T00:03:56.320Z,0,0,76.676
2018-12-31T00:04:01.441Z,0,0,76.676
2018-12-31T00:04:06.551Z,0,0,76.712
2018-12-31T00:04:11.690Z,0,0,76.748
2018-12-31T00:04:16.889Z,0,0,76.748
2018-12-31T00:04:22.008Z,0,0,76.766
2018-12-31T00:04:27.128Z,0,0,76.748
2018-12-31T00:04:32.249Z,0,0,76.748
2018-12-31T00:04:37.381Z,0,0,76.712
2018-12-31T00:04:42.511Z,0,0,76.622
2018-12-31T00:04:47.630Z,0,0,76.658
2018-12-31T00:04:52.760Z,0,0,76.73
2018-12-31T00:04:57.881Z,0,0,76.766
2018-12-31T00:05:03.010Z,0,0,76.73
2018-12-31T00:05:08.141Z,0,0,76.69399999999999
2018-12-31T00:05:13.250Z,0,0,76.658
2018-12-31T00:05:18.366Z,0,0,76.69399999999999
2018-12-31T00:05:23.492Z,0,0,76.73
2018-12-31T00:05:28.610Z,0,0,76.748
2018-12-31T00:05:33.740Z,0,0,76.748
2018-12-31T00:05:38.870Z,0,0,76.748
2018-12-31T00:05:43.990Z,0,0,76.78399999999999
2018-12-31T00:05:49.110Z,0,0,76.80199999999999
2018-12-31T00:05:54.281Z,0,0,76.748
2018-12-31T00:05:59.410Z,0,0,76.69399999999999
2018-12-31T00:06:04.531Z,0,0,76.712
2018-12-31T00:06:09.674Z,0,0,76.748
2018-12-31T00:06:14.782Z,0,0,76.80199999999999
2018-12-31T00:06:19.921Z,0,0,76.82
2018-12-31T00:06:25.040Z,0,0,76.838
2018-12-31T00:06:30.160Z,0,0,76.838
2018-12-31T00:06:35.279Z,0,0,76.85600000000001
2018-12-31T00:06:40.395Z,0,0,76.892
2018-12-31T00:06:45.510Z,0,0,76.892
2018-12-31T00:06:50.630Z,0,0,76.85600000000001
2018-12-31T00:06:55.786Z,0,0,76.80199999999999
2018-12-31T00:07:00.910Z,0,0,76.80199999999999
2018-12-31T00:07:06.029Z,0,0,76.766
2018-12-31T00:07:11.140Z,0,0,76.766
2018-12-31T00:07:16.262Z,0,0,76.766
2018-12-31T00:07:21.371Z,0,0,76.748
2018-12-31T00:07:26.490Z,0,0,76.766
2018-12-31T00:07:31.597Z,0,0,76.766
2018-12-31T00:07:36.710Z,0,0,76.748
2018-12-31T00:07:41.820Z,0,0,76.748
2018-12-31T00:07:46.930Z,0,0,76.748
2018-12-31T00:07:52.040Z,0,0,76.748
2018-12-31T00:07:57.144Z,0,0,76.748
2018-12-31T00:08:02.358Z,0,0,76.73
2018-12-31T00:08:07.501Z,0,0,76.712
2018-12-31T00:08:12.650Z,0,0,76.69399999999999
2018-12-31T00:08:17.818Z,0,0,76.712
2018-12-31T00:08:23.111Z,0,0,76.69399999999999
2018-12-31T00:08:28.220Z,0,0,76.622
2018-12-31T00:08:33.340Z,0,0,76.622
2018-12-31T00:08:38.460Z,0,0,76.604
2018-12-31T00:08:43.570Z,0,0,76.622
2018-12-31T00:08:48.680Z,0,0,76.64
2018-12-31T00:08:53.801Z,0,0,76.69399999999999
2018-12-31T00:08:58.908Z,0,0,76.73
2018-12-31T00:09:04.027Z,0,0,76.748
2018-12-31T00:09:09.141Z,0,0,76.712
2018-12-31T00:09:14.261Z,0,0,76.712
2018-12-31T00:09:19.370Z,0,0,76.69399999999999
2018-12-31T00:09:24.480Z,0,0,76.69399999999999
2018-12-31T00:09:29.590Z,0,0,76.658
2018-12-31T00:09:34.701Z,0,0,76.658
2018-12-31T00:09:39.811Z,0,0,76.676
2018-12-31T00:09:44.920Z,0,0,76.712
2018-12-31T00:09:50.031Z,0,0,76.712
2018-12-31T00:09:55.160Z,0,0,76.676
